"original.names","new.name","short.name","description","original.features","design.logical","design.logical.statistical","modification.IDs","associated.modification.IDs.without.resulting.action","known.remaining.dependencies.after.statistical.treatment","suspected.but.untestable.dependencies","networks.of.dependencies","recode.operation.type","condition.human.readable","condition.if.feature.conditioned","first.priority.feature.if.merged","second.priority.feature.if.merged","third.priority.feature.if.merged","fourth.priority.feature.if.merged","recode.operation.Rcode","original.states","new.states","recode.pattern","domain"
"WALS_143A Order of Negative Morpheme and Verb","rec_dcaC_WALS_143A_2","TLI1022","What is the order between the negative word and the verb, if negation is marked by a word and word order is not verb-initial?",FALSE,FALSE,TRUE,"S-WOO-10","","","","word order","recode group 12 (simple recode - multiple conditioning)","if negative word present and if word order not verb-initial","rec_dma+WALS_112A+WALS_143A_1 == negative word & rec_ma+autotyp_ClauseWordOrder_WordOrderAPVBasicLex+autotyp_ClauseWordOrder_WordOrderAPVLexFlexible+WALS_81A !%in% vso, vos","","","","","","1 OptTripleNeg&OptDoubleNeg;2 VNeg;3 [V-Neg];4 [Neg-V];5 ObligDoubleNeg;6 NegV;7 Type 2 / Type 4;8 OptDoubleNeg;9 Type 1 / Type 3;10 Type 3 / Type 4;11 Type 1 / Type 4;12 Type 1 / Type 2;13 OptTripleNeg&ObligDoubleNeg;14 Negative Tone;15 Type 2 / Type 3;16 OptSingleNeg;17 Type 3 / Negative Infix;18 ?","preverbal word;postverbal word;NA;?","6/9/11-2/7/15-3/4/10/14-1/5/8/12/13/16/17/18","Morphosyntax"
"WALS_16A Weight Factors in Weight-Sensitive Stress Systems","rec_dcae_WALS_16A_1","TLI1023","Is stress lexical, if there is weight-sensitive stress?",FALSE,TRUE,TRUE,"D-DECOMP-66","","","","","recode group 1 (simple recode)","if weight-sensitive stress present (implicit only)","","","","","","","1 Long vowel;2 Coda consonant;3 Long vowel or coda consonant;4 Lexical stress;5 Prominence;6 Combined;7 No weight;8 ?","FALSE;TRUE;NA;?","1/2/3/5-4-7-6/8","Phonology"
"WALS_62A Action Nominal Constructions","rec_dcae_WALS_62A_2","TLI1024","What kind of action nominals are there, if there action nominals are present?",FALSE,TRUE,TRUE,"D-DECOMP-17","","","","","recode group 11 (simple recode - simple conditioning)","if action nominals present","rec_da_WALS_62A_1 == TRUE","","","","","","1 Double-Possessive;2 Ergative-Possessive;3 Mixed;4 No action nominals;5 Other;6 Possessive-Accusative;7 Restricted;8 Sentential;9 ?","Possessive;Restricted;Sentential;NA;?","1/2/6-7-8-4-3/5/9","Morphosyntax"
"WALS_14A Fixed Stress Locations","rec_dcc_WALS_14A_2","TLI1025","Where is fixed stress marked precisely, if there is fixed stress and stress is left-leaning?",FALSE,TRUE,TRUE,"D-DECOMP-03","","","","","recode group 7 (multiple conditioning)","if fixed stress present and if stress left-leaning","rec_da_WALS_14A_1 == TRUE & rec_ma+WALS_14A+WALS_15A == left-leaning","","","","","","1 Ultimate;2 Third;3 Second;4 Penultimate;5 No fixed stress;6 Initial;7 Antepenultimate;8 ?","","","Phonology"
"WALS_14A Fixed Stress Locations","rec_dcc_WALS_14A_3","TLI1026","Where is fixed stress marked precisely, if there is fixed stress and stress is right-leaning?",FALSE,TRUE,TRUE,"D-DECOMP-03","","","","","recode group 7 (multiple conditioning)","if fixed stress present and if stress right-leaning","rec_da_WALS_14A_1 == TRUE & rec_ma+WALS_14A+WALS_15A == right-leaning","","","","","","1 Ultimate;2 Third;3 Second;4 Penultimate;5 No fixed stress;6 Initial;7 Antepenultimate;8 ?","","","Phonology"
"WALS_48A Person Marking on Adpositions","rec_dcc_WALS_48A_3","TLI1027","Is there person marking on adpositions for nouns, if person marking on adpositions is present?",FALSE,TRUE,TRUE,"D-DECOMP-26","","","","","recode group 14 (simple recode - simple conditioning [conditioned feature])","if person marking on adpositions present","rec_dca_WALS_48A_2 == TRUE","","","","","","1 No adpositions;2 No person marking;3 Pronouns only;4 Pronouns and nouns;5 ?","TRUE;FALSE;NA;?","4-3-1/2-5","Morphosyntax"
"WALS_70A The Morphological Imperative","rec_dcc_WALS_70A_3","TLI1028","What type of second-person imperative is there, if morphological second-person imperatives are present and have a number distinction?",FALSE,TRUE,TRUE,"D-DECOMP-18","S-TAME-50","","","","recode group 13 (simple conditioning [conditioned feature])","if second-person morphological imperatives present and if second-person not number neutral","rec_dca_WALS_70A_2 == 2p with number distinctions","","","","","","1 Second singular and second plural;2 Second singular;3 Second plural;4 Second person number-neutral;5 No second-person imperatives;6 ?","Second singular and second plural;Second singular;Second plural;NA;?","","Morphosyntax"
"WALS_77A Semantic Distinctions of Evidentiality","rec_dcc_WALS_77A_2","TLI1029","Are direct evidentials in addition to indirect evidentials present, if evidentiality is present?",FALSE,TRUE,TRUE,"D-DECOMP-34","","","","","recode group 11 (simple recode - simple conditioning)","if evidentiality present","rec_da_WALS_77A_1 == TRUE","","","","","","1 No grammatical evidentials;2 Direct and indirect;3 Indirect only;4 ?","direct and indirect;indirect only;NA;?","2-3-1-4","Morphosyntax"
"WALS_103A Third Person Zero of Verbal Person Marking","rec_dcca_WALS_103A_2","TLI1030","Which 3rd person conditions exhibit zero marking (S of intransitive verb), if 3rd person zero marking is possible at all?",FALSE,TRUE,TRUE,"D-DECOMP-23","","","","","recode group 14 (simple recode - simple conditioning [conditioned feature])","if verb agreement present and 3rd person zero (S) marking possible","rec_dca_WALS_103A_1 == TRUE","","","","","","1 No person marking;2 No zero realization;3 Zero in some 3sg forms;4 Zero in all 3sg forms;5 Zero in all 3rd person forms;6 Zero only in 3rd nonsingular;7 ?","zero in all 3rd person forms;zero in at least some 3sg forms;NA;?","5-3/4-1/2-6/7","Morphosyntax"
"WALS_35A Plurality in Independent Personal Pronouns","rec_dcca_WALS_35A_2","TLI1031","Are pronominal person and number expressed combined in indepenent personal pronouns, if there are number-sensitive personal pronouns?",FALSE,TRUE,TRUE,"D-DECOMP-06","","","","fusional/agglutinative","recode group 11 (simple recode - simple conditioning)","if independent number-sensitive pronouns present","rec_dca_WALS_35A_1 == pronouns sensitive to number","","","","","","1 No independent subject pronouns;2 Number-indifferent pronouns;3 Person-number affixes;4 Person-number stem;5 Person-number stem + pronominal plural affix;6 Person-number stem + nominal plural affix;7 Person stem + pronominal plural affix;8 Person stem + nominal plural affix;9 ?","TRUE;FALSE;NA;?","3/4/5/6-7/8-1/2-9","Morphosyntax"
"WALS_35A Plurality in Independent Personal Pronouns","rec_dcca_WALS_35A_3","TLI1032","Is plural marked morphologically on the pronoun, if there are number-sensitive personal pronouns?",FALSE,TRUE,TRUE,"D-DECOMP-06","","","","fusional/agglutinative","recode group 11 (simple recode - simple conditioning)","if independent number-sensitive pronouns present","rec_dca_WALS_35A_1 == pronouns sensitive to number","","","","","","1 No independent subject pronouns;2 Number-indifferent pronouns;3 Person-number affixes;4 Person-number stem;5 Person-number stem + pronominal plural affix;6 Person-number stem + nominal plural affix;7 Person stem + pronominal plural affix;8 Person stem + nominal plural affix;9 ?","TRUE;FALSE;NA;?","5/6/7/8-3/4-1/2-9","Morphosyntax"
"WALS_37A Definite Articles","rec_dcca_WALS_37A_3","TLI1033","Is the definite article the same as the demonstrative or distinct from it, if definite articles are present?",FALSE,TRUE,TRUE,"D-DECOMP-11","S-ART-2","","","","recode group 14 (simple recode - simple conditioning [conditioned feature])","if definite articles present","rec_dca_WALS_37A_2 == TRUE","","","","","","1 Definite word distinct from demonstrative;2 Demonstrative word used as definite article;3 Definite affix;4 No definite, but indefinite article;5 No definite or indefinite article;6 ?","definite distinct from demonstrative;definite same as demonstrative;NA;?","1/3-2-4/5-6","Morphosyntax"
"WALS_38A Indefinite Articles","rec_dcca_WALS_38A_2","TLI1035","Is the indefinite article the same as the ""one"" or distinct from it, if indefinite articles are present?",FALSE,TRUE,TRUE,"D-DECOMP-12","S-ART-2","","","","recode group 14 (simple recode - simple conditioning [conditioned feature])","if indefinite articles present","rec_dca_WALS_38A_1 == TRUE","","","","","","1 Indefinite word distinct from 'one';2 Indefinite word same as 'one';3 Indefinite affix;4 No indefinite, but definite article;5 No definite or indefinite article;6 ?","indefinite distinct from one;indefinite same as one;NA;?","1/3-2-4/5-6","Morphosyntax"
"WALS_38A Indefinite Articles","rec_dcca_WALS_38A_3","TLI1036","Is the indefinite article expressed as a word or as an affix, if indefinite articles are present?",FALSE,TRUE,TRUE,"D-DECOMP-12","","","","isolating/affixing","recode group 14 (simple recode - simple conditioning [conditioned feature])","if indefinite articles present","rec_dca_WALS_38A_1 == TRUE","","","","","","1 Indefinite word distinct from 'one';2 Indefinite word same as 'one';3 Indefinite affix;4 No indefinite, but definite article;5 No definite or indefinite article;6 ?","indefinite word;indefinite affix;NA;?","1/2-3-4/5-6","Morphosyntax"
"WALS_44A Gender Distinctions in Independent Personal Pronouns","rec_dcca_WALS_44A_3","TLI1037","Is gender present in just the 3rd person singular or also in the 3rd non-singular, if gender in independent personal pronouns is present just in the 3rd person?",FALSE,TRUE,TRUE,"D-DECOMP-27","","","","","recode group 14 (simple recode - simple conditioning [conditioned feature])","if gender in independent pronouns present only in 3rd person","rec_dca_WALS_44A_2 == FALSE","","","","","","1 In 3rd person + 1st and/or 2nd person;2 3rd person only, but also non-singular;3 3rd person singular only;4 1st or 2nd person but not 3rd;5 3rd person non-singular only;6 No gender distinctions;7 ?","also non-singular;singular only;NA;?","2-3-1/4/5/6-7","Morphosyntax"
"WALS_66A The Past Tense","rec_dcca_WALS_66A_2","TLI1038","Are there remoteness distinctions in past tense, if there is past tense at all?",FALSE,TRUE,TRUE,"D-DECOMP-20","S-TAME-14","","","","recode group 11 (simple recode - simple conditioning)","if past tense present (tense presence explicit, past tense presence implicit)","rec_ma+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN+WALS_66A+WALS_67A+WALS_68A+WALS_79A == TRUE","","","","","","1 Present, no remoteness distinctions;2 Present, 2-3 remoteness distinctions;3 Present, 4 or more remoteness distinctions;4 No past tense;5 ?","FALSE;TRUE;NA;?","1-2/3-4-5","Morphosyntax"
"WALS_37A Definite Articles","rec_dccaC_WALS_37A_4","TLI1039","Is the definite article a word or an affix, if definite articles are present and if demonstratives are not affixal?",FALSE,FALSE,TRUE,"S-ART-3","","","","isolating/affixing","recode group 16 (simple recode - multiple conditioning [conditioned feature])","if definite articles present and if demonstratives not affixal","rec_dca_WALS_37A_2 == TRUE & rec_dae_WALS_88A_2 != demonstrative affix","","","","","","1 Definite word distinct from demonstrative;2 Demonstrative word used as definite article;3 Definite affix;4 No definite, but indefinite article;5 No definite or indefinite article;6 ?","definite word;definite affix;NA;?","1/2-3-4/5-6","Morphosyntax"
"WALS_16A Weight Factors in Weight-Sensitive Stress Systems","rec_dccae_WALS_16A_2","TLI1040","Can long vowels make syllables heavy, if there is weight-sensitive stress and if stress is not lexical?",FALSE,TRUE,TRUE,"D-DECOMP-66","","","","","recode group 11 (simple recode - simple conditioning)","if weight-sensitive stress present (implicit only) and if stress is not lexical","rec_dcae_WALS_16A_1 == FALSE","","","","","","1 Long vowel;2 Coda consonant;3 Long vowel or coda consonant;4 Lexical stress;5 Prominence;6 Combined;7 No weight;8 ?","FALSE;TRUE;NA;?","2/5-1/3-4/7-6/8","Phonology"
"WALS_16A Weight Factors in Weight-Sensitive Stress Systems","rec_dccae_WALS_16A_3","TLI1041","Can coda consonants make syllables heavy, if there is weight-sensitive stress and if stress is not lexical?",FALSE,TRUE,TRUE,"D-DECOMP-66","","","","","recode group 11 (simple recode - simple conditioning)","if weight-sensitive stress present (implicit only) and if stress is not lexical","rec_dcae_WALS_16A_1 == FALSE","","","","","","1 Long vowel;2 Coda consonant;3 Long vowel or coda consonant;4 Lexical stress;5 Prominence;6 Combined;7 No weight;8 ?","FALSE;TRUE;NA;?","1/5-2/3-4/7-6/8","Phonology"
"WALS_35A Plurality in Independent Personal Pronouns","rec_dccca_WALS_35A_4","TLI1042","Are there dedicated pronominal plural affixes (≠ nominal plural affixes), if there is pronominal plural morphology and if there are nominal plurals at all?",FALSE,TRUE,TRUE,"D-DECOMP-06","","","","","recode group 11 (simple recode - simple conditioning)","if independent number-sensitive pronouns with plural morphology present (implicit only) and if nominal plurality (WALS definition) not absent","rec_ma+WALS_33A+WALS_34A != FALSE","","","","","","1 No independent subject pronouns;2 Number-indifferent pronouns;3 Person-number affixes;4 Person-number stem;5 Person-number stem + pronominal plural affix;6 Person-number stem + nominal plural affix;7 Person stem + pronominal plural affix;8 Person stem + nominal plural affix;9 ?","pronominal plural affixes;nominal plural affixes;NA;?","5/7-6/8-1/2/3/4-9","Morphosyntax"
"WALS_115A Negative Indefinite Pronouns and Predicate Negation","rec_dce_WALS_115A_2","TLI1043","Do negative indefinites co-occur with predicate negation, if they do not require a negative existential construction?",FALSE,TRUE,TRUE,"D-DECOMP-48","","","","","recode group 11 (simple recode - simple conditioning)","if negative existential construction are not required for negative indefinites","rec_da_WALS_115A_1 == FALSE","","","","","","1 Predicate negation also present;2 No predicate negation;3 Mixed behaviour;4 Negative existential construction;5 ?","Predicate negation also present;No predicate negation;NA;?","1-2-4-3/5","Morphosyntax"
"WALS_53A Ordinal Numerals","rec_dce_WALS_53A_2","TLI1044","How are ordinal numerals expressed, if there are ordinal numerals?",FALSE,TRUE,TRUE,"D-DECOMP-29","","","","","recode group 11 (simple recode - simple conditioning)","if ordinal numerals present","rec_da_WALS_53A_1 == TRUE","","","","","","1 None;2 One, two, three;3 First, two, three;4 One-th, two-th, three-th;5 First/one-th, two-th, three-th;6 First, two-th, three-th;7 First, second, three-th;8 Various;9 ?","one, two, three;first, two, three;one-th, two-th, three-th;first/one-th, two-th, three-th;first, two-th, three-th;first, second, three-th;NA;?","2-3-4-5-6-7-1-8/9","Morphosyntax"
"WALS_57A Position of Pronominal Possessive Affixes","rec_dce_WALS_57A_2","TLI1045","Can possessive affixes predominantly expressed as prefixes or as suffixes, if there are pronominal possessive affixes?",FALSE,TRUE,TRUE,"D-DECOMP-25","","","","prefixing/suffixing","recode group 11 (simple recode - simple conditioning)","if pronominal possessive affixes present","rec_da_WALS_57A_1 == TRUE","","","","","","1 Possessive prefixes;2 Possessive suffixes;3 Prefixes and suffixes;4 No possessive affixes;5 ?","prefixes;suffixes;NA;?","1-2-4-3/5","Morphosyntax"
"autotyp_NumeralClassifiers_HasNumeralClassifiers&WALS_55A Numeral Classifiers","rec_dma+autotyp_NumeralClassifiers_HasNumeralClassifiers+WALS_55A_1","TLI1046","Are there numeral classifiers?",FALSE,TRUE,TRUE,"D-DECOMP-41","D-U100LGAC-08","","","","recode group 2 (merge features - simple recode)","none","","WALS_55A Numeral Classifiers","autotyp_NumeralClassifiers_HasNumeralClassifiers","","","","1 false;2 true;3 Absent;4 Optional;5 Obligatory;6 ?","FALSE;TRUE;?","1/3-2/4/5-6","Morphosyntax"
"WALS_106A Reciprocal Constructions&autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryRECIP&autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryReflexiveAndReciprocal","rec_dma+WALS_106A+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryRECIP+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryReflexiveAndReciprocal_1","TLI1047","Are there reciprocal constructions?",FALSE,TRUE,TRUE,"D-DECOMP-51","D-AUTOTYPMOD-18","","","","recode group 3 (merge features - recode via logical arguments)","none","","WALS_106A Reciprocal Constructions","autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryRECIP","autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryReflexiveAndReciprocal","","1 `WALS_106A Reciprocal Constructions` == ""No reciprocals"";2 `WALS_106A Reciprocal Constructions` %in% c(""Distinct from reflexive"", ""Mixed"", ""Identical to reflexive"");3 `WALS_106A Reciprocal Constructions` == ""?"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryRECIP` == ""true"";4 `WALS_106A Reciprocal Constructions` == ""?"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryReflexiveAndReciprocal` == ""true"";5 `WALS_106A Reciprocal Constructions` == ""?"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryRECIP` %in% c(""false"",""?"") & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryReflexiveAndReciprocal` %in% c(""false"",""?"")","","FALSE;TRUE;?","1-2/3/4-5","Morphosyntax"
